mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_model__optimizer;param_model__neurons;param_model__loss;param_model__kernel_initializer;param_model__dropout_rate;param_model__activation;param_epochs;param_batch_size;params;split0_test_score;split1_test_score;split2_test_score;mean_test_score;std_test_score;rank_test_score
80.17444237073262;1.458090424358003;0.8148245016733805;0.025354598099600893;adam;16;mae;random_uniform;0.2;tanh;100;32;{'model__optimizer': 'adam', 'model__neurons': 16, 'model__loss': 'mae', 'model__kernel_initializer': 'random_uniform', 'model__dropout_rate': 0.2, 'model__activation': 'tanh', 'epochs': 100, 'batch_size': 32};-54086.425506940184;-54231.44343592238;-54068.72720870138;-54128.86538385465;72.89261514788028;61
83.44475102424622;0.42584100139647;0.7147463957468668;0.029958802733946435;adam;32;mse;random_uniform;0.2;tanh;100;32;{'model__optimizer': 'adam', 'model__neurons': 32, 'model__loss': 'mse', 'model__kernel_initializer': 'random_uniform', 'model__dropout_rate': 0.2, 'model__activation': 'tanh', 'epochs': 100, 'batch_size': 32};-53862.54048191577;-54006.25737024855;-53845.003285971885;-53904.60037937874;72.23801471489061;57
78.2005299727122;2.8749239838043628;0.7174709637959799;0.06496586207585063;adam;32;mse;random_uniform;0.3;relu;100;32;{'model__optimizer': 'adam', 'model__neurons': 32, 'model__loss': 'mse', 'model__kernel_initializer': 'random_uniform', 'model__dropout_rate': 0.3, 'model__activation': 'relu', 'epochs': 100, 'batch_size': 32};-3797.367712238049;-3980.3409710661895;-3267.906258401577;-3681.8716472352717;302.09856087676815;9
64.82028388977051;2.1698203536210827;0.7463006178538004;0.09069356667585544;sgd;16;mae;random_uniform;0.3;tanh;100;32;{'model__optimizer': 'sgd', 'model__neurons': 16, 'model__loss': 'mae', 'model__kernel_initializer': 'random_uniform', 'model__dropout_rate': 0.3, 'model__activation': 'tanh', 'epochs': 100, 'batch_size': 32};-51950.95814548999;-52093.14433313918;-51930.3817656312;-51991.494748086785;72.36631563563878;45
64.02701258659363;0.26011964490424927;0.7199072043100992;0.011466215630736708;adam;32;mse;normal;0.0;relu;100;32;{'model__optimizer': 'adam', 'model__neurons': 32, 'model__loss': 'mse', 'model__kernel_initializer': 'normal', 'model__dropout_rate': 0, 'model__activation': 'relu', 'epochs': 100, 'batch_size': 32};-1793.6742130492219;-1788.1241504092175;-1412.6189860491916;-1664.8057831692104;178.3373886393748;1
34.19055151939392;1.1759678288371485;0.7218584219614664;0.01841544449188642;sgd;16;mse;normal;0.2;tanh;50;32;{'model__optimizer': 'sgd', 'model__neurons': 16, 'model__loss': 'mse', 'model__kernel_initializer': 'normal', 'model__dropout_rate': 0.2, 'model__activation': 'tanh', 'epochs': 50, 'batch_size': 32};-8842.479946742278;-9003.310399512135;-8798.868039971694;-8881.552795408703;87.91732942864621;23
32.4944232304891;0.490410100031944;0.740300178527832;0.08868358761637693;sgd;32;mse;normal;0.3;relu;50;32;{'model__optimizer': 'sgd', 'model__neurons': 32, 'model__loss': 'mse', 'model__kernel_initializer': 'normal', 'model__dropout_rate': 0.3, 'model__activation': 'relu', 'epochs': 50, 'batch_size': 32};;;;;;92
33.12780507405599;0.04468900469646213;0.7105631828308105;0.10816355652927723;sgd;32;mse;normal;0.2;tanh;50;32;{'model__optimizer': 'sgd', 'model__neurons': 32, 'model__loss': 'mse', 'model__kernel_initializer': 'normal', 'model__dropout_rate': 0.2, 'model__activation': 'tanh', 'epochs': 50, 'batch_size': 32};-8828.085285019684;-9206.338177159636;-8803.294672123853;-8945.906044767726;184.4312253182494;28
62.34713498751322;1.104402235553987;0.562153180440267;0.028088177947472166;sgd;32;mse;random_uniform;0.2;relu;100;32;{'model__optimizer': 'sgd', 'model__neurons': 32, 'model__loss': 'mse', 'model__kernel_initializer': 'random_uniform', 'model__dropout_rate': 0.2, 'model__activation': 'relu', 'epochs': 100, 'batch_size': 32};;;;;;92
36.92737555503845;0.9045100876179917;0.7772360642751058;0.028588763619160882;adam;32;mse;random_uniform;0.2;tanh;50;32;{'model__optimizer': 'adam', 'model__neurons': 32, 'model__loss': 'mse', 'model__kernel_initializer': 'random_uniform', 'model__dropout_rate': 0.2, 'model__activation': 'tanh', 'epochs': 50, 'batch_size': 32};-54091.793030133544;-54235.27749664594;-54073.878270713096;-54133.64959916419;72.23298789885166;66
57.354966719945274;2.3461417654502004;0.6704088846842448;0.06180255060045949;sgd;32;mse;normal;0.0;relu;100;32;{'model__optimizer': 'sgd', 'model__neurons': 32, 'model__loss': 'mse', 'model__kernel_initializer': 'normal', 'model__dropout_rate': 0, 'model__activation': 'relu', 'epochs': 100, 'batch_size': 32};;;;;;92
57.44510451952616;0.9831789052315163;0.8388458887736002;0.10169444847937952;sgd;4;mae;random_uniform;0.2;tanh;100;32;{'model__optimizer': 'sgd', 'model__neurons': 4, 'model__loss': 'mae', 'model__kernel_initializer': 'random_uniform', 'model__dropout_rate': 0.2, 'model__activation': 'tanh', 'epochs': 100, 'batch_size': 32};-53632.40394627124;-53774.643234506366;-53611.889333335166;-53672.97883803759;72.37379575509128;50
62.8000172773997;0.84591547935571;0.7699224948883057;0.0906715516819573;adam;32;mse;random_uniform;0.2;relu;100;32;{'model__optimizer': 'adam', 'model__neurons': 32, 'model__loss': 'mse', 'model__kernel_initializer': 'random_uniform', 'model__dropout_rate': 0.2, 'model__activation': 'relu', 'epochs': 100, 'batch_size': 32};-4439.9488560540085;-3398.8294717656245;-4969.468371397513;-4269.415566405715;652.4506828963748;12
30.64680568377177;1.322358190586585;0.7150302728017172;0.026411036343515663;sgd;4;mae;normal;0.3;relu;50;32;{'model__optimizer': 'sgd', 'model__neurons': 4, 'model__loss': 'mae', 'model__kernel_initializer': 'normal', 'model__dropout_rate': 0.3, 'model__activation': 'relu', 'epochs': 50, 'batch_size': 32};-54260.367050519286;-16966.723738932804;-54242.397580710654;-41823.16279005425;17576.158140163392;41
67.52514171600342;3.2861586514790435;0.7167710463205973;0.007091327241448867;adam;4;mae;normal;0.2;relu;100;32;{'model__optimizer': 'adam', 'model__neurons': 4, 'model__loss': 'mae', 'model__kernel_initializer': 'normal', 'model__dropout_rate': 0.2, 'model__activation': 'relu', 'epochs': 100, 'batch_size': 32};-19703.382496414557;-19200.886432377152;-53880.07640608907;-30928.11511162693;16230.78394123257;35
71.69185010592143;1.0058058356622366;0.7640260060628256;0.11791323279692999;adam;16;mse;random_uniform;0.3;tanh;100;32;{'model__optimizer': 'adam', 'model__neurons': 16, 'model__loss': 'mse', 'model__kernel_initializer': 'random_uniform', 'model__dropout_rate': 0.3, 'model__activation': 'tanh', 'epochs': 100, 'batch_size': 32};-54087.38214146167;-54232.792846933124;-54070.30328902364;-54130.159425806145;72.90695508349792;62
69.9413701693217;0.2027703388684914;0.672842820485433;0.040514608928707646;adam;16;mae;normal;0.0;tanh;100;32;{'model__optimizer': 'adam', 'model__neurons': 16, 'model__loss': 'mae', 'model__kernel_initializer': 'normal', 'model__dropout_rate': 0, 'model__activation': 'tanh', 'epochs': 100, 'batch_size': 32};-54085.48234592944;-54230.745422644024;-54067.192556039205;-54127.80677487089;73.17059066582345;60
35.906985918680824;1.1071287921454327;0.7307736873626709;0.045882445645504186;sgd;16;mae;normal;0.3;relu;50;32;{'model__optimizer': 'sgd', 'model__neurons': 16, 'model__loss': 'mae', 'model__kernel_initializer': 'normal', 'model__dropout_rate': 0.3, 'model__activation': 'relu', 'epochs': 50, 'batch_size': 32};-54260.37955509692;-54404.569740548846;-54242.40508803487;-54302.45146122688;72.58042709206764;85
38.51277081171671;0.04544170065452936;0.7985214392344157;0.038395486728432675;adam;4;mse;normal;0.2;relu;50;32;{'model__optimizer': 'adam', 'model__neurons': 4, 'model__loss': 'mse', 'model__kernel_initializer': 'normal', 'model__dropout_rate': 0.2, 'model__activation': 'relu', 'epochs': 50, 'batch_size': 32};-19714.39307037988;-12047.57383698662;-13999.940750880081;-15253.969219415527;3253.149226959954;31
67.23663481076558;1.1274485868612594;0.8269519805908203;0.0297658960679407;sgd;4;mse;normal;0.2;relu;100;32;{'model__optimizer': 'sgd', 'model__neurons': 4, 'model__loss': 'mse', 'model__kernel_initializer': 'normal', 'model__dropout_rate': 0.2, 'model__activation': 'relu', 'epochs': 100, 'batch_size': 32};-8817.904497202771;;;;;92
32.53281545639038;0.11727207932662596;0.8132057984670004;0.10682588353872656;sgd;16;mae;normal;0.0;tanh;50;32;{'model__optimizer': 'sgd', 'model__neurons': 16, 'model__loss': 'mae', 'model__kernel_initializer': 'normal', 'model__dropout_rate': 0, 'model__activation': 'tanh', 'epochs': 50, 'batch_size': 32};-53138.85023533374;-53284.12520666013;-53121.77410917365;-53181.58318372251;72.84251676168127;49
74.87538576126099;0.7852424263016342;0.7436176935831705;0.04879435598444892;adam;16;mse;random_uniform;0.2;relu;100;32;{'model__optimizer': 'adam', 'model__neurons': 16, 'model__loss': 'mse', 'model__kernel_initializer': 'random_uniform', 'model__dropout_rate': 0.2, 'model__activation': 'relu', 'epochs': 100, 'batch_size': 32};-4437.486353311286;-3880.846076346773;-3219.3951394836317;-3845.9091897138965;497.8969042125961;11
36.68591777483622;0.5856482558944879;0.8167434533437093;0.03599023829937866;sgd;4;mse;normal;0.3;relu;50;32;{'model__optimizer': 'sgd', 'model__neurons': 4, 'model__loss': 'mse', 'model__kernel_initializer': 'normal', 'model__dropout_rate': 0.3, 'model__activation': 'relu', 'epochs': 50, 'batch_size': 32};;-8986.215216820392;;;;92
66.16964681943257;1.137182559138612;0.7959360281626383;0.05239145393371651;sgd;32;mse;random_uniform;0.0;relu;100;32;{'model__optimizer': 'sgd', 'model__neurons': 32, 'model__loss': 'mse', 'model__kernel_initializer': 'random_uniform', 'model__dropout_rate': 0, 'model__activation': 'relu', 'epochs': 100, 'batch_size': 32};;;;;;92
67.31035614013672;0.38519041557375033;0.8350511391957601;0.0236996377290871;sgd;4;mae;normal;0.3;tanh;100;32;{'model__optimizer': 'sgd', 'model__neurons': 4, 'model__loss': 'mae', 'model__kernel_initializer': 'normal', 'model__dropout_rate': 0.3, 'model__activation': 'tanh', 'epochs': 100, 'batch_size': 32};-53633.685257306395;-53773.21507288527;-53612.37230452657;-53673.09087823942;71.3311584753821;51
70.43103210131328;1.741575447294991;0.7835641702016195;0.06278328253196179;sgd;32;mae;normal;0.3;tanh;100;32;{'model__optimizer': 'sgd', 'model__neurons': 32, 'model__loss': 'mae', 'model__kernel_initializer': 'normal', 'model__dropout_rate': 0.3, 'model__activation': 'tanh', 'epochs': 100, 'batch_size': 32};-49710.56166308122;-49855.20341517043;-49693.72063303717;-49753.161903762935;72.48106700364163;44
38.981191873550415;1.1125800081940738;0.7738198439280192;0.1306610777986041;sgd;4;mse;normal;0.2;relu;50;32;{'model__optimizer': 'sgd', 'model__neurons': 4, 'model__loss': 'mse', 'model__kernel_initializer': 'normal', 'model__dropout_rate': 0.2, 'model__activation': 'relu', 'epochs': 50, 'batch_size': 32};-8821.785586869866;;-8799.276549028658;;;92
77.9672741095225;0.6164390254222433;0.7910411357879639;0.0017926782539824724;adam;32;mse;normal;0.3;relu;100;32;{'model__optimizer': 'adam', 'model__neurons': 32, 'model__loss': 'mse', 'model__kernel_initializer': 'normal', 'model__dropout_rate': 0.3, 'model__activation': 'relu', 'epochs': 100, 'batch_size': 32};-4117.172261612169;-14151.530829049412;-2994.1380769505577;-7087.6137225373795;5015.940929392652;17
75.17180275917053;2.0199781724220953;0.7745400269826254;0.03205565147768698;adam;4;mae;normal;0.3;relu;100;32;{'model__optimizer': 'adam', 'model__neurons': 4, 'model__loss': 'mae', 'model__kernel_initializer': 'normal', 'model__dropout_rate': 0.3, 'model__activation': 'relu', 'epochs': 100, 'batch_size': 32};-13923.051727049342;-54460.55051065993;-54298.38022765279;-40893.99415512069;19071.451201449894;40
39.82354426383972;0.21784560537216988;0.686515728632609;0.0370702125071872;adam;32;mse;random_uniform;0.2;relu;50;32;{'model__optimizer': 'adam', 'model__neurons': 32, 'model__loss': 'mse', 'model__kernel_initializer': 'random_uniform', 'model__dropout_rate': 0.2, 'model__activation': 'relu', 'epochs': 50, 'batch_size': 32};-1790.480632804034;-2669.7279265909137;-2241.013173183378;-2233.7405775261086;358.98803962767664;6
38.3597609202067;1.5804472860562162;0.7766046524047852;0.015421883455852773;adam;4;mse;normal;0.0;tanh;50;32;{'model__optimizer': 'adam', 'model__neurons': 4, 'model__loss': 'mse', 'model__kernel_initializer': 'normal', 'model__dropout_rate': 0, 'model__activation': 'tanh', 'epochs': 50, 'batch_size': 32};-54291.47397648364;-54437.15962244582;-54274.01594695211;-54334.21651529386;73.13985772183894;86
37.01566211382548;1.293015928097978;0.8133930365244547;0.048371851417506;sgd;32;mae;random_uniform;0.2;relu;50;32;{'model__optimizer': 'sgd', 'model__neurons': 32, 'model__loss': 'mae', 'model__kernel_initializer': 'random_uniform', 'model__dropout_rate': 0.2, 'model__activation': 'relu', 'epochs': 50, 'batch_size': 32};-54260.37955509692;-12587.764844274636;-54242.405713645225;-40363.51670433892;19640.423863529402;39
64.3344890276591;1.0508947969996105;0.6945721308390299;0.024376654755460733;sgd;16;mse;random_uniform;0.3;tanh;100;32;{'model__optimizer': 'sgd', 'model__neurons': 16, 'model__loss': 'mse', 'model__kernel_initializer': 'random_uniform', 'model__dropout_rate': 0.3, 'model__activation': 'tanh', 'epochs': 100, 'batch_size': 32};-8833.625573227291;-8993.382676461204;-8804.933645022587;-8877.313964903695;82.90462808951534;21
67.12503282229106;0.8096283017785014;0.657367467880249;0.020208997315612112;adam;16;mae;normal;0.2;relu;100;32;{'model__optimizer': 'adam', 'model__neurons': 16, 'model__loss': 'mae', 'model__kernel_initializer': 'normal', 'model__dropout_rate': 0.2, 'model__activation': 'relu', 'epochs': 100, 'batch_size': 32};-12810.75751127054;-13419.968370646178;-4124.343675413991;-10118.356519110237;4245.69797525228;29
31.439234336217243;1.9814387754951217;0.700681209564209;0.04217785242564661;sgd;4;mse;random_uniform;0.0;tanh;50;32;{'model__optimizer': 'sgd', 'model__neurons': 4, 'model__loss': 'mse', 'model__kernel_initializer': 'random_uniform', 'model__dropout_rate': 0, 'model__activation': 'tanh', 'epochs': 50, 'batch_size': 32};-8848.263699907458;-8987.484373354222;-8814.858366385508;-8883.535479882397;74.75742289762245;24
28.900297164916992;0.7525791416736641;0.767676830291748;0.07802939471253667;sgd;32;mae;normal;0.0;tanh;50;32;{'model__optimizer': 'sgd', 'model__neurons': 32, 'model__loss': 'mae', 'model__kernel_initializer': 'normal', 'model__dropout_rate': 0, 'model__activation': 'tanh', 'epochs': 50, 'batch_size': 32};-52021.44740330249;-52167.16044642043;-52002.05461653829;-52063.5541554204;73.68725668077164;47
61.802557627360024;1.0210951550727672;0.7849218845367432;0.08004445647746393;sgd;32;mae;random_uniform;0.2;relu;100;32;{'model__optimizer': 'sgd', 'model__neurons': 32, 'model__loss': 'mae', 'model__kernel_initializer': 'random_uniform', 'model__dropout_rate': 0.2, 'model__activation': 'relu', 'epochs': 100, 'batch_size': 32};-54190.373749127684;-54334.570190683124;-54172.39990767599;-54232.44794916227;72.58318861401338;72
67.02150289217631;0.9623949459716008;0.5260210831960043;0.13154222412832375;adam;32;mae;random_uniform;0.3;relu;100;32;{'model__optimizer': 'adam', 'model__neurons': 32, 'model__loss': 'mae', 'model__kernel_initializer': 'random_uniform', 'model__dropout_rate': 0.3, 'model__activation': 'relu', 'epochs': 100, 'batch_size': 32};-3271.3014923991636;-3574.475303497169;-2065.9582989316164;-2970.57836494265;651.5272763828475;7
30.862579584121704;1.1181682305764082;0.6564330259958903;0.05375622697187857;sgd;16;mae;normal;0.0;relu;50;32;{'model__optimizer': 'sgd', 'model__neurons': 16, 'model__loss': 'mae', 'model__kernel_initializer': 'normal', 'model__dropout_rate': 0, 'model__activation': 'relu', 'epochs': 50, 'batch_size': 32};-92412.80817994686;-54404.57599665236;-54242.405713645225;-67019.9299634148;17955.598437811226;89
25.859227498372395;2.510422607470679;0.3387577533721924;0.012721364870828977;adam;32;mse;random_uniform;0.3;relu;50;32;{'model__optimizer': 'adam', 'model__neurons': 32, 'model__loss': 'mse', 'model__kernel_initializer': 'random_uniform', 'model__dropout_rate': 0.3, 'model__activation': 'relu', 'epochs': 50, 'batch_size': 32};-5636.820082541139;-3456.903627228151;-1963.6800355078406;-3685.80124842571;1508.2628069012312;10
